action_0,action_1,done,episode_id,layout_name,reward,role_swap,shaped_r_by_agent,sparse_r_by_agent,timestep
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",54
stay,interact,False,0,cramped_room,0.0,False,"[0, 5]","[0, 0]",55
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",56
↑,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",57
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",58
←,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",59
←,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",60
←,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",61
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",62
←,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",63
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",64
↓,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",65
←,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",66
←,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",67
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",68
←,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",69
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",70
stay,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",71
stay,interact,False,0,cramped_room,0.0,False,"[0, 3]","[0, 0]",72
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",73
stay,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",74
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",75
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",76
→,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",77
→,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",78
→,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",79
→,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",80
→,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",81
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",82
→,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",83
→,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",84
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",85
↑,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",86
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",87
←,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",88
→,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",89
←,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",90
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",91
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",92
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",93
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",94
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",95
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",96
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",97
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",98
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",99
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",100
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",101
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",102
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",103
←,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",104
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",105
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",106
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",107
stay,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",108
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",109
stay,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",110
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",111
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",112
←,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",113
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",114
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",115
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",116
↓,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",117
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",118
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",119
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",120
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",121
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",122
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",123
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",124
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",125
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",126
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",127
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",128
stay,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",129
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",130
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",131
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",132
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",133
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",134
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",135
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",136
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",137
stay,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",138
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",139
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",140
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",141
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",142
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",143
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",144
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",145
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",146
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",147
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",148
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",149
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",150
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",151
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",152
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",153
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",154
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",155
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",156
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",157
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",158
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",159
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",160
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",161
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",162
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",163
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",164
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",165
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",166
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",167
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",168
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",169
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",170
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",171
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",172
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",173
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",174
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",175
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",176
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",177
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",178
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",179
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",180
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",181
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",182
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",183
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",184
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",185
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",186
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",187
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",188
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",189
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",190
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",191
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",192
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",193
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",194
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",195
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",196
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",197
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",198
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",199
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",200
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",201
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",202
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",203
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",204
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",205
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",206
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",207
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",208
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",209
←,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",210
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",211
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",212
←,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",213
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",214
stay,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",215
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",216
stay,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",217
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",218
stay,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",219
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",220
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",221
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",222
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",223
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",224
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",225
stay,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",226
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",227
←,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",228
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",229
←,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",230
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",231
stay,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",232
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",233
stay,↑,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",234
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",235
stay,→,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",236
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",237
←,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",238
←,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",239
←,←,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",240
stay,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",241
stay,↓,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",242
stay,interact,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",243
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",244
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",245
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",246
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",247
stay,stay,False,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",248
stay,stay,True,0,cramped_room,0.0,False,"[0, 0]","[0, 0]",249
